age,qx,lx,dx,Lx,Tx,ex,sex,year
21.0,0.00028,99432.0,28.0,99419.0,6597195.0,66.35,F,2040
22.0,0.00028,99405.0,28.0,99391.0,6497776.0,65.37,F,2040
23.0,0.00028,99377.0,28.0,99363.0,6398385.0,64.38,F,2040
24.0,0.00029,99349.0,29.0,99335.0,6299022.0,63.4,F,2040
25.0,0.00029,99321.0,29.0,99306.0,6199687.0,62.42,F,2040
26.0,0.0003,99292.0,30.0,99277.0,6100380.0,61.44,F,2040
27.0,0.00031,99262.0,31.0,99246.0,6001103.0,60.46,F,2040
28.0,0.00033,99231.0,33.0,99214.0,5901857.0,59.48,F,2040
29.0,0.00035,99198.0,35.0,99180.0,5802642.0,58.5,F,2040
30.0,0.00038,99163.0,37.0,99144.0,5703462.0,57.52,F,2040
31.0,0.00041,99125.0,40.0,99105.0,5604318.0,56.54,F,2040
32.0,0.00044,99085.0,44.0,99063.0,5505213.0,55.56,F,2040
33.0,0.00048,99041.0,48.0,99017.0,5406150.0,54.58,F,2040
34.0,0.00053,98993.0,53.0,98967.0,5307133.0,53.61,F,2040
35.0,0.00058,98941.0,58.0,98912.0,5208166.0,52.64,F,2040
36.0,0.00064,98883.0,63.0,98852.0,5109254.0,51.67,F,2040
37.0,0.00069,98820.0,68.0,98786.0,5010402.0,50.7,F,2040
38.0,0.00075,98752.0,74.0,98715.0,4911616.0,49.74,F,2040
39.0,0.00081,98678.0,79.0,98638.0,4812901.0,48.77,F,2040
40.0,0.00087,98599.0,86.0,98556.0,4714263.0,47.81,F,2040
41.0,0.00093,98513.0,92.0,98467.0,4615707.0,46.85,F,2040
42.0,0.00099,98421.0,98.0,98372.0,4517240.0,45.9,F,2040
43.0,0.00105,98324.0,103.0,98272.0,4418867.0,44.94,F,2040
44.0,0.0011,98221.0,108.0,98167.0,4320595.0,43.99,F,2040
45.0,0.00116,98113.0,113.0,98056.0,4222428.0,43.04,F,2040
46.0,0.00122,98000.0,120.0,97940.0,4124372.0,42.09,F,2040
47.0,0.00129,97880.0,127.0,97816.0,4026433.0,41.14,F,2040
48.0,0.00137,97753.0,134.0,97686.0,3928616.0,40.19,F,2040
49.0,0.00146,97619.0,142.0,97548.0,3830930.0,39.24,F,2040
50.0,0.00155,97477.0,151.0,97401.0,3733382.0,38.3,F,2040
51.0,0.00167,97326.0,162.0,97245.0,3635981.0,37.36,F,2040
52.0,0.00181,97164.0,176.0,97076.0,3538736.0,36.42,F,2040
53.0,0.00198,96988.0,192.0,96892.0,3441661.0,35.49,F,2040
54.0,0.00218,96796.0,211.0,96691.0,3344769.0,34.55,F,2040
55.0,0.00241,96586.0,232.0,96469.0,3248078.0,33.63,F,2040
56.0,0.00266,96353.0,257.0,96225.0,3151608.0,32.71,F,2040
57.0,0.00292,96097.0,281.0,95956.0,3055383.0,31.79,F,2040
58.0,0.00318,95816.0,305.0,95663.0,2959427.0,30.89,F,2040
59.0,0.00345,95511.0,330.0,95346.0,2863764.0,29.98,F,2040
60.0,0.00375,95181.0,357.0,95003.0,2768418.0,29.09,F,2040
61.0,0.0041,94824.0,388.0,94630.0,2673416.0,28.19,F,2040
62.0,0.00453,94436.0,428.0,94222.0,2578786.0,27.31,F,2040
63.0,0.00508,94008.0,477.0,93769.0,2484564.0,26.43,F,2040
64.0,0.00572,93530.0,535.0,93263.0,2390795.0,25.56,F,2040
65.0,0.00643,92996.0,598.0,92697.0,2297532.0,24.71,F,2040
66.0,0.00717,92398.0,663.0,92067.0,2204835.0,23.86,F,2040
67.0,0.00792,91736.0,727.0,91372.0,2112768.0,23.03,F,2040
68.0,0.00866,91009.0,788.0,90615.0,2021396.0,22.21,F,2040
69.0,0.0094,90221.0,848.0,89797.0,1930781.0,21.4,F,2040
70.0,0.01024,89373.0,915.0,88916.0,1840984.0,20.6,F,2040
71.0,0.01117,88458.0,988.0,87964.0,1752068.0,19.81,F,2040
72.0,0.01212,87471.0,1060.0,86940.0,1664104.0,19.02,F,2040
73.0,0.01309,86410.0,1131.0,85845.0,1577164.0,18.25,F,2040
74.0,0.01413,85279.0,1205.0,84676.0,1491319.0,17.49,F,2040
75.0,0.01544,84074.0,1298.0,83425.0,1406643.0,16.73,F,2040
76.0,0.01696,82776.0,1404.0,82074.0,1323218.0,15.99,F,2040
77.0,0.01844,81373.0,1501.0,80622.0,1241143.0,15.25,F,2040
78.0,0.01984,79872.0,1585.0,79079.0,1160521.0,14.53,F,2040
79.0,0.02133,78287.0,1670.0,77452.0,1081442.0,13.81,F,2040
80.0,0.02304,76617.0,1765.0,75735.0,1003990.0,13.1,F,2040
81.0,0.02533,74852.0,1896.0,73904.0,928255.0,12.4,F,2040
82.0,0.02854,72956.0,2082.0,71915.0,854351.0,11.71,F,2040
83.0,0.0329,70874.0,2331.0,69708.0,782436.0,11.04,F,2040
84.0,0.03821,68542.0,2619.0,67232.0,712728.0,10.4,F,2040
85.0,0.04419,65923.0,2913.0,64466.0,645496.0,9.79,F,2040
86.0,0.05056,63010.0,3186.0,61417.0,581029.0,9.22,F,2040
87.0,0.05719,59824.0,3422.0,58113.0,519612.0,8.69,F,2040
88.0,0.06406,56403.0,3613.0,54596.0,461499.0,8.18,F,2040
89.0,0.07126,52789.0,3762.0,50908.0,406903.0,7.71,F,2040
90.0,0.0789,49028.0,3868.0,47094.0,355994.0,7.26,F,2040
91.0,0.08712,45160.0,3934.0,43193.0,308901.0,6.84,F,2040
92.0,0.09606,41225.0,3960.0,39245.0,265708.0,6.45,F,2040
93.0,0.10585,37265.0,3944.0,35293.0,226463.0,6.08,F,2040
94.0,0.11658,33321.0,3885.0,31378.0,191170.0,5.74,F,2040
95.0,0.12735,29436.0,3749.0,27562.0,159791.0,5.43,F,2040
96.0,0.13795,25687.0,3544.0,23916.0,132230.0,5.15,F,2040
97.0,0.14818,22144.0,3281.0,20503.0,108314.0,4.89,F,2040
98.0,0.15781,18863.0,2977.0,17374.0,87811.0,4.66,F,2040
99.0,0.16662,15886.0,2647.0,14563.0,70436.0,4.43,F,2040
100.0,0.17592,13239.0,2329.0,12075.0,55874.0,4.22,F,2040
101.0,0.18575,10910.0,2027.0,9897.0,43799.0,4.01,F,2040
102.0,0.19613,8884.0,1742.0,8012.0,33902.0,3.82,F,2040
103.0,0.2071,7141.0,1479.0,6402.0,25890.0,3.63,F,2040
104.0,0.21868,5662.0,1238.0,5043.0,19488.0,3.44,F,2040
105.0,0.23091,4424.0,1022.0,3913.0,14445.0,3.27,F,2040
106.0,0.24383,3403.0,830.0,2988.0,10532.0,3.1,F,2040
107.0,0.25748,2573.0,662.0,2242.0,7544.0,2.93,F,2040
108.0,0.27189,1910.0,519.0,1651.0,5302.0,2.78,F,2040
109.0,0.28712,1391.0,399.0,1191.0,3652.0,2.63,F,2040
110.0,0.3032,992.0,301.0,841.0,2460.0,2.48,F,2040
111.0,0.32019,691.0,221.0,580.0,1619.0,2.34,F,2040
112.0,0.33814,470.0,159.0,390.0,1039.0,2.21,F,2040
113.0,0.3571,311.0,111.0,255.0,648.0,2.09,F,2040
114.0,0.37712,200.0,75.0,162.0,393.0,1.97,F,2040
115.0,0.39827,124.0,50.0,100.0,231.0,1.85,F,2040
116.0,0.42062,75.0,32.0,59.0,131.0,1.75,F,2040
117.0,0.44059,43.0,19.0,34.0,72.0,1.66,F,2040
118.0,0.46093,24.0,11.0,19.0,38.0,1.57,F,2040
119.0,0.4822,13.0,6.0,10.0,19.0,1.49,F,2040
1.0,0.00023,99711.0,23.0,99700.0,8298205.0,83.22,M,2050
2.0,0.00015,99689.0,15.0,99681.0,8198505.0,82.24,M,2050
3.0,0.00012,99674.0,12.0,99667.0,8098824.0,81.25,M,2050
4.0,0.0001,99661.0,9.0,99656.0,7999156.0,80.26,M,2050
5.0,8e-05,99652.0,8.0,99648.0,7899500.0,79.27,M,2050
6.0,8e-05,99643.0,8.0,99639.0,7799852.0,78.28,M,2050
7.0,8e-05,99635.0,8.0,99631.0,7700213.0,77.28,M,2050
8.0,6e-05,99628.0,6.0,99624.0,7600581.0,76.29,M,2050
9.0,5e-05,99621.0,5.0,99619.0,7500957.0,75.29,M,2050
10.0,3e-05,99617.0,3.0,99615.0,7401338.0,74.3,M,2050
11.0,3e-05,99614.0,3.0,99612.0,7301723.0,73.3,M,2050
12.0,7e-05,99610.0,6.0,99607.0,7202111.0,72.3,M,2050
13.0,0.00014,99604.0,14.0,99597.0,7102504.0,71.31,M,2050
14.0,0.00024,99590.0,24.0,99578.0,7002907.0,70.32,M,2050
15.0,0.00035,99567.0,34.0,99549.0,6903328.0,69.33,M,2050
16.0,0.00045,99532.0,44.0,99510.0,6803779.0,68.36,M,2050
17.0,0.00053,99488.0,53.0,99461.0,6704269.0,67.39,M,2050
18.0,0.0006,99435.0,59.0,99405.0,6604807.0,66.42,M,2050
19.0,0.00064,99376.0,64.0,99344.0,6505402.0,65.46,M,2050
20.0,0.00069,99312.0,69.0,99277.0,6406058.0,64.5,M,2050
21.0,0.00074,99243.0,73.0,99206.0,6306781.0,63.55,M,2050
22.0,0.00075,99170.0,75.0,99133.0,6207574.0,62.6,M,2050
23.0,0.00074,99095.0,73.0,99059.0,6108442.0,61.64,M,2050
24.0,0.0007,99022.0,70.0,98987.0,6009383.0,60.69,M,2050
25.0,0.00066,98953.0,65.0,98920.0,5910396.0,59.73,M,2050
26.0,0.00062,98887.0,62.0,98857.0,5811476.0,58.77,M,2050
27.0,0.0006,98826.0,59.0,98796.0,5712619.0,57.8,M,2050
28.0,0.0006,98767.0,59.0,98737.0,5613823.0,56.84,M,2050
29.0,0.00061,98707.0,61.0,98677.0,5515086.0,55.87,M,2050
30.0,0.00064,98647.0,63.0,98615.0,5416409.0,54.91,M,2050
31.0,0.00066,98584.0,65.0,98552.0,5317794.0,53.94,M,2050
32.0,0.00069,98519.0,68.0,98485.0,5219242.0,52.98,M,2050
33.0,0.00073,98451.0,72.0,98415.0,5120757.0,52.01,M,2050
34.0,0.00078,98379.0,77.0,98341.0,5022342.0,51.05,M,2050
35.0,0.00084,98302.0,83.0,98261.0,4924002.0,50.09,M,2050
36.0,0.0009,98219.0,89.0,98175.0,4825741.0,49.13,M,2050
37.0,0.00097,98131.0,95.0,98083.0,4727566.0,48.18,M,2050
38.0,0.00105,98035.0,103.0,97984.0,4629483.0,47.22,M,2050
39.0,0.00113,97933.0,111.0,97877.0,4531499.0,46.27,M,2050
40.0,0.00122,97822.0,119.0,97763.0,4433622.0,45.32,M,2050
41.0,0.00131,97703.0,128.0,97639.0,4335859.0,44.38,M,2050
42.0,0.0014,97575.0,137.0,97507.0,4238220.0,43.44,M,2050
43.0,0.0015,97439.0,146.0,97366.0,4140713.0,42.5,M,2050
44.0,0.00159,97293.0,155.0,97216.0,4043347.0,41.56,M,2050
45.0,0.00171,97138.0,166.0,97055.0,3946132.0,40.62,M,2050
46.0,0.00182,96972.0,176.0,96884.0,3849076.0,39.69,M,2050
47.0,0.00192,96796.0,186.0,96703.0,3752192.0,38.76,M,2050
48.0,0.00201,96610.0,194.0,96513.0,3655490.0,37.84,M,2050
49.0,0.00208,96416.0,201.0,96316.0,3558977.0,36.91,M,2050
50.0,0.00217,96215.0,208.0,96111.0,3462661.0,35.99,M,2050
51.0,0.00228,96007.0,219.0,95898.0,3366550.0,35.07,M,2050
52.0,0.00242,95788.0,232.0,95672.0,3270652.0,34.14,M,2050
53.0,0.00261,95556.0,250.0,95431.0,3174980.0,33.23,M,2050
54.0,0.00284,95307.0,271.0,95171.0,3079548.0,32.31,M,2050
55.0,0.00311,95036.0,296.0,94888.0,2984377.0,31.4,M,2050
56.0,0.00342,94740.0,324.0,94579.0,2889489.0,30.5,M,2050
57.0,0.00373,94417.0,352.0,94241.0,2794910.0,29.6,M,2050
58.0,0.00405,94065.0,381.0,93874.0,2700669.0,28.71,M,2050
59.0,0.00439,93684.0,411.0,93479.0,2606795.0,27.83,M,2050
60.0,0.00476,93273.0,444.0,93052.0,2513316.0,26.95,M,2050
61.0,0.0052,92830.0,483.0,92588.0,2420265.0,26.07,M,2050
62.0,0.00576,92347.0,532.0,92081.0,2327676.0,25.21,M,2050
63.0,0.00647,91815.0,594.0,91518.0,2235595.0,24.35,M,2050
64.0,0.0073,91221.0,666.0,90888.0,2144077.0,23.5,M,2050
65.0,0.00823,90555.0,745.0,90182.0,2053190.0,22.67,M,2050
66.0,0.0092,89809.0,826.0,89396.0,1963008.0,21.86,M,2050
67.0,0.01018,88983.0,906.0,88530.0,1873612.0,21.06,M,2050
68.0,0.01114,88077.0,982.0,87586.0,1785082.0,20.27,M,2050
69.0,0.01212,87095.0,1056.0,86567.0,1697496.0,19.49,M,2050
70.0,0.01322,86040.0,1138.0,85471.0,1610929.0,18.72,M,2050
71.0,0.01445,84902.0,1227.0,84289.0,1525458.0,17.97,M,2050
72.0,0.01569,83675.0,1313.0,83019.0,1441169.0,17.22,M,2050
73.0,0.01693,82363.0,1394.0,81665.0,1358150.0,16.49,M,2050
74.0,0.01824,80968.0,1477.0,80230.0,1276485.0,15.77,M,2050
75.0,0.01988,79491.0,1580.0,78701.0,1196255.0,15.05,M,2050
76.0,0.0218,77911.0,1698.0,77062.0,1117554.0,14.34,M,2050
77.0,0.02376,76213.0,1811.0,75307.0,1040492.0,13.65,M,2050
78.0,0.0257,74402.0,1912.0,73446.0,965185.0,12.97,M,2050
79.0,0.02783,72490.0,2017.0,71481.0,891739.0,12.3,M,2050
80.0,0.03019,70472.0,2127.0,69409.0,820258.0,11.64,M,2050
81.0,0.03322,68345.0,2270.0,67210.0,750850.0,10.99,M,2050
82.0,0.03744,66075.0,2474.0,64838.0,683640.0,10.35,M,2050
83.0,0.04314,63601.0,2744.0,62229.0,618802.0,9.73,M,2050
84.0,0.05002,60857.0,3044.0,59335.0,556573.0,9.15,M,2050
85.0,0.0576,57813.0,3330.0,56148.0,497238.0,8.6,M,2050
86.0,0.06551,54483.0,3569.0,52698.0,441090.0,8.1,M,2050
87.0,0.0735,50914.0,3742.0,49043.0,388392.0,7.63,M,2050
88.0,0.08154,47171.0,3846.0,45248.0,339349.0,7.19,M,2050
89.0,0.08972,43325.0,3887.0,41382.0,294101.0,6.79,M,2050
90.0,0.09821,39438.0,3873.0,37502.0,252719.0,6.41,M,2050
91.0,0.10718,35565.0,3812.0,33659.0,215217.0,6.05,M,2050
92.0,0.11682,31753.0,3709.0,29899.0,181558.0,5.72,M,2050
93.0,0.12727,28044.0,3569.0,26259.0,151660.0,5.41,M,2050
94.0,0.13869,24475.0,3394.0,22778.0,125400.0,5.12,M,2050
95.0,0.14992,21080.0,3160.0,19500.0,102623.0,4.87,M,2050
96.0,0.16076,17920.0,2881.0,16480.0,83123.0,4.64,M,2050
97.0,0.17099,15039.0,2572.0,13753.0,66643.0,4.43,M,2050
98.0,0.18036,12468.0,2249.0,11343.0,52890.0,4.24,M,2050
99.0,0.18865,10219.0,1928.0,9255.0,41546.0,4.07,M,2050
100.0,0.19733,8291.0,1636.0,7473.0,32291.0,3.89,M,2050
101.0,0.20642,6655.0,1374.0,5968.0,24818.0,3.73,M,2050
102.0,0.21592,5281.0,1140.0,4711.0,18850.0,3.57,M,2050
103.0,0.22587,4141.0,935.0,3673.0,14139.0,3.41,M,2050
104.0,0.23628,3206.0,757.0,2827.0,10466.0,3.26,M,2050
105.0,0.24717,2448.0,605.0,2146.0,7639.0,3.12,M,2050
106.0,0.25856,1843.0,477.0,1605.0,5493.0,2.98,M,2050
107.0,0.27049,1367.0,370.0,1182.0,3888.0,2.85,M,2050
108.0,0.28297,997.0,282.0,856.0,2707.0,2.72,M,2050
109.0,0.29603,715.0,212.0,609.0,1851.0,2.59,M,2050
110.0,0.30969,503.0,156.0,425.0,1242.0,2.47,M,2050
111.0,0.32399,347.0,113.0,291.0,817.0,2.35,M,2050
112.0,0.33895,235.0,80.0,195.0,525.0,2.24,M,2050
113.0,0.35461,155.0,55.0,128.0,330.0,2.13,M,2050
114.0,0.371,100.0,37.0,82.0,203.0,2.02,M,2050
115.0,0.38815,63.0,24.0,51.0,121.0,1.92,M,2050
116.0,0.40609,39.0,16.0,31.0,70.0,1.83,M,2050
117.0,0.42488,23.0,10.0,18.0,40.0,1.73,M,2050
118.0,0.44453,13.0,6.0,10.0,22.0,1.64,M,2050
119.0,0.4651,7.0,3.0,6.0,11.0,1.55,M,2050
1.0,0.0002,99756.0,19.0,99746.0,8646058.0,86.67,F,2050
2.0,0.00013,99737.0,12.0,99730.0,8546312.0,85.69,F,2050
3.0,9e-05,99724.0,9.0,99719.0,8446582.0,84.7,F,2050
4.0,7e-05,99715.0,7.0,99712.0,8346862.0,83.71,F,2050
5.0,6e-05,99708.0,6.0,99705.0,8247151.0,82.71,F,2050
6.0,6e-05,99702.0,6.0,99699.0,8147446.0,81.72,F,2050
7.0,6e-05,99695.0,6.0,99692.0,8047747.0,80.72,F,2050
8.0,6e-05,99689.0,6.0,99686.0,7948055.0,79.73,F,2050
9.0,5e-05,99684.0,5.0,99681.0,7848368.0,78.73,F,2050
10.0,4e-05,99679.0,4.0,99677.0,7748687.0,77.74,F,2050
11.0,4e-05,99675.0,4.0,99673.0,7649010.0,76.74,F,2050
12.0,5e-05,99671.0,5.0,99668.0,7549337.0,75.74,F,2050
13.0,8e-05,99666.0,8.0,99662.0,7449668.0,74.75,F,2050
14.0,0.00013,99657.0,12.0,99651.0,7350007.0,73.75,F,2050
15.0,0.00017,99645.0,17.0,99636.0,7250356.0,72.76,F,2050
16.0,0.00022,99628.0,22.0,99617.0,7150719.0,71.77,F,2050
17.0,0.00025,99606.0,24.0,99594.0,7051102.0,70.79,F,2050
18.0,0.00026,99582.0,26.0,99569.0,6951508.0,69.81,F,2050
19.0,0.00026,99556.0,26.0,99543.0,6851939.0,68.82,F,2050
20.0,0.00026,99531.0,25.0,99518.0,6752396.0,67.84,F,2050
21.0,0.00026,99505.0,26.0,99492.0,6652878.0,66.86,F,2050
22.0,0.00026,99480.0,26.0,99467.0,6553385.0,65.88,F,2050
23.0,0.00026,99454.0,26.0,99441.0,6453918.0,64.89,F,2050
24.0,0.00027,99428.0,27.0,99415.0,6354477.0,63.91,F,2050
25.0,0.00027,99401.0,27.0,99388.0,6255063.0,62.93,F,2050
26.0,0.00028,99374.0,28.0,99360.0,6155675.0,61.94,F,2050
27.0,0.00029,99346.0,29.0,99332.0,6056314.0,60.96,F,2050
28.0,0.00031,99317.0,31.0,99302.0,5956982.0,59.98,F,2050
29.0,0.00033,99287.0,33.0,99270.0,5857680.0,59.0,F,2050
30.0,0.00035,99254.0,35.0,99237.0,5758410.0,58.02,F,2050
31.0,0.00038,99219.0,38.0,99200.0,5659173.0,57.04,F,2050
32.0,0.00041,99181.0,41.0,99161.0,5559973.0,56.06,F,2050
33.0,0.00045,99141.0,45.0,99118.0,5460812.0,55.08,F,2050
34.0,0.0005,99096.0,49.0,99071.0,5361694.0,54.11,F,2050
35.0,0.00054,99047.0,54.0,99020.0,5262622.0,53.13,F,2050
36.0,0.00059,98993.0,59.0,98964.0,5163602.0,52.16,F,2050
37.0,0.00064,98935.0,64.0,98903.0,5064638.0,51.19,F,2050
38.0,0.0007,98871.0,69.0,98836.0,4965736.0,50.22,F,2050
39.0,0.00075,98802.0,74.0,98765.0,4866899.0,49.26,F,2050
40.0,0.00081,98728.0,80.0,98688.0,4768134.0,48.3,F,2050
41.0,0.00087,98648.0,86.0,98605.0,4669446.0,47.33,F,2050
42.0,0.00093,98562.0,92.0,98516.0,4570841.0,46.38,F,2050
43.0,0.00098,98470.0,96.0,98422.0,4472325.0,45.42,F,2050
44.0,0.00103,98374.0,101.0,98323.0,4373903.0,44.46,F,2050
45.0,0.00108,98273.0,106.0,98220.0,4275580.0,43.51,F,2050
46.0,0.00115,98167.0,112.0,98110.0,4177360.0,42.55,F,2050
47.0,0.00121,98054.0,119.0,97995.0,4079249.0,41.6,F,2050
48.0,0.00129,97935.0,126.0,97872.0,3981255.0,40.65,F,2050
49.0,0.00137,97809.0,134.0,97743.0,3883382.0,39.7,F,2050
50.0,0.00146,97676.0,142.0,97605.0,3785639.0,38.76,F,2050
51.0,0.00157,97534.0,153.0,97458.0,3688034.0,37.81,F,2050
52.0,0.0017,97381.0,165.0,97299.0,3590577.0,36.87,F,2050
53.0,0.00186,97216.0,181.0,97126.0,3493278.0,35.93,F,2050
54.0,0.00205,97035.0,198.0,96936.0,3396153.0,35.0,F,2050
55.0,0.00227,96837.0,219.0,96727.0,3299217.0,34.07,F,2050
56.0,0.00251,96618.0,242.0,96496.0,3202490.0,33.15,F,2050
57.0,0.00275,96375.0,265.0,96243.0,3105993.0,32.23,F,2050
58.0,0.003,96110.0,288.0,95966.0,3009751.0,31.32,F,2050
59.0,0.00325,95822.0,311.0,95666.0,2913785.0,30.41,F,2050
60.0,0.00352,95511.0,336.0,95342.0,2818119.0,29.51,F,2050
61.0,0.00385,95174.0,366.0,94991.0,2722776.0,28.61,F,2050
62.0,0.00426,94808.0,404.0,94606.0,2627785.0,27.72,F,2050
63.0,0.00479,94404.0,452.0,94178.0,2533179.0,26.83,F,2050
64.0,0.00541,93952.0,508.0,93698.0,2439001.0,25.96,F,2050
65.0,0.0061,93444.0,570.0,93159.0,2345303.0,25.1,F,2050
66.0,0.00682,92874.0,633.0,92558.0,2252144.0,24.25,F,2050
67.0,0.00754,92241.0,695.0,91894.0,2159586.0,23.41,F,2050
68.0,0.00824,91546.0,755.0,91169.0,2067692.0,22.59,F,2050
69.0,0.00895,90792.0,813.0,90385.0,1976523.0,21.77,F,2050
70.0,0.00975,89979.0,877.0,89540.0,1886138.0,20.96,F,2050
71.0,0.01063,89102.0,948.0,88628.0,1796597.0,20.16,F,2050
72.0,0.01155,88154.0,1018.0,87645.0,1707969.0,19.37,F,2050
73.0,0.01248,87136.0,1087.0,86593.0,1620324.0,18.6,F,2050
74.0,0.01346,86049.0,1159.0,85470.0,1533731.0,17.82,F,2050
75.0,0.01472,84891.0,1249.0,84266.0,1448261.0,17.06,F,2050
76.0,0.01617,83642.0,1352.0,82965.0,1363995.0,16.31,F,2050
77.0,0.01759,82289.0,1447.0,81565.0,1281029.0,15.57,F,2050
78.0,0.01891,80842.0,1529.0,80077.0,1199464.0,14.84,F,2050
79.0,0.02033,79313.0,1612.0,78507.0,1119387.0,14.11,F,2050
80.0,0.02194,77701.0,1705.0,76848.0,1040880.0,13.4,F,2050
81.0,0.02412,75996.0,1833.0,75079.0,964031.0,12.69,F,2050
82.0,0.02721,74163.0,2018.0,73154.0,888952.0,11.99,F,2050
83.0,0.03141,72145.0,2266.0,71012.0,815799.0,11.31,F,2050
84.0,0.03655,69879.0,2554.0,68602.0,744787.0,10.66,F,2050
85.0,0.04233,67325.0,2850.0,65900.0,676185.0,10.04,F,2050
86.0,0.04849,64475.0,3126.0,62912.0,610286.0,9.47,F,2050
87.0,0.05489,61348.0,3367.0,59665.0,547374.0,8.92,F,2050
88.0,0.0615,57981.0,3566.0,56198.0,487709.0,8.41,F,2050
89.0,0.06842,54415.0,3723.0,52554.0,431511.0,7.93,F,2050
90.0,0.07577,50692.0,3841.0,48772.0,378958.0,7.48,F,2050
91.0,0.08367,46851.0,3920.0,44891.0,330186.0,7.05,F,2050
92.0,0.09227,42931.0,3961.0,40951.0,285295.0,6.65,F,2050
93.0,0.1017,38970.0,3963.0,36988.0,244344.0,6.27,F,2050
94.0,0.11205,35007.0,3923.0,33045.0,207356.0,5.92,F,2050
95.0,0.12244,31084.0,3806.0,29181.0,174310.0,5.61,F,2050
96.0,0.13267,27278.0,3619.0,25469.0,145129.0,5.32,F,2050
97.0,0.14253,23659.0,3372.0,21973.0,119660.0,5.06,F,2050
98.0,0.15182,20287.0,3080.0,18747.0,97687.0,4.82,F,2050
99.0,0.16032,17207.0,2759.0,15828.0,78939.0,4.59,F,2050
100.0,0.16931,14448.0,2446.0,13225.0,63112.0,4.37,F,2050
101.0,0.17879,12002.0,2146.0,10929.0,49886.0,4.16,F,2050
102.0,0.18881,9856.0,1861.0,8926.0,38957.0,3.95,F,2050
103.0,0.1994,7995.0,1594.0,7198.0,30031.0,3.76,F,2050
104.0,0.21058,6401.0,1348.0,5727.0,22833.0,3.57,F,2050
105.0,0.22239,5053.0,1124.0,4491.0,17106.0,3.39,F,2050
106.0,0.23487,3929.0,923.0,3468.0,12615.0,3.21,F,2050
107.0,0.24806,3006.0,746.0,2634.0,9147.0,3.04,F,2050
108.0,0.26198,2261.0,592.0,1965.0,6513.0,2.88,F,2050
109.0,0.27668,1668.0,462.0,1438.0,4549.0,2.73,F,2050
110.0,0.29223,1207.0,353.0,1030.0,3111.0,2.58,F,2050
111.0,0.30864,854.0,264.0,722.0,2080.0,2.44,F,2050
112.0,0.326,591.0,193.0,494.0,1358.0,2.3,F,2050
113.0,0.34432,398.0,137.0,329.0,864.0,2.17,F,2050
114.0,0.36367,261.0,95.0,214.0,534.0,2.05,F,2050
115.0,0.38413,166.0,64.0,134.0,321.0,1.93,F,2050
116.0,0.40574,102.0,41.0,82.0,187.0,1.83,F,2050
117.0,0.42488,61.0,26.0,48.0,105.0,1.73,F,2050
118.0,0.44453,35.0,16.0,27.0,57.0,1.64,F,2050
119.0,0.4651,19.0,9.0,15.0,30.0,1.55,F,2050
1.0,0.0002,99757.0,20.0,99747.0,8362732.0,83.83,M,2060
2.0,0.00013,99737.0,13.0,99730.0,8262985.0,82.85,M,2060
3.0,0.00011,99724.0,11.0,99718.0,8163255.0,81.86,M,2060
4.0,8e-05,99713.0,8.0,99709.0,8063537.0,80.87,M,2060
5.0,8e-05,99704.0,7.0,99701.0,7963829.0,79.87,M,2060
6.0,7e-05,99697.0,7.0,99693.0,7864128.0,78.88,M,2060
7.0,7e-05,99690.0,7.0,99686.0,7764435.0,77.89,M,2060
8.0,6e-05,99683.0,6.0,99680.0,7664748.0,76.89,M,2060
9.0,4e-05,99677.0,4.0,99675.0,7565068.0,75.9,M,2060
10.0,3e-05,99673.0,2.0,99672.0,7465393.0,74.9,M,2060
11.0,3e-05,99671.0,2.0,99670.0,7365721.0,73.9,M,2060
12.0,6e-05,99668.0,5.0,99666.0,7266051.0,72.9,M,2060
13.0,0.00012,99663.0,12.0,99657.0,7166386.0,71.91,M,2060
14.0,0.00022,99651.0,22.0,99640.0,7066729.0,70.91,M,2060
15.0,0.00032,99629.0,32.0,99613.0,6967089.0,69.93,M,2060
16.0,0.00041,99597.0,41.0,99577.0,6867476.0,68.95,M,2060
17.0,0.00049,99556.0,49.0,99532.0,6767899.0,67.98,M,2060
18.0,0.00055,99508.0,55.0,99480.0,6668367.0,67.01,M,2060
19.0,0.0006,99453.0,59.0,99423.0,6568887.0,66.05,M,2060
20.0,0.00064,99394.0,64.0,99362.0,6469464.0,65.09,M,2060
21.0,0.00068,99330.0,68.0,99296.0,6370102.0,64.13,M,2060
22.0,0.0007,99263.0,69.0,99228.0,6270805.0,63.17,M,2060
23.0,0.00068,99194.0,68.0,99160.0,6171577.0,62.22,M,2060
24.0,0.00065,99126.0,64.0,99094.0,6072418.0,61.26,M,2060
25.0,0.00061,99062.0,60.0,99031.0,5973324.0,60.3,M,2060
26.0,0.00058,99001.0,57.0,98973.0,5874293.0,59.34,M,2060
27.0,0.00055,98944.0,55.0,98917.0,5775320.0,58.37,M,2060
28.0,0.00055,98890.0,55.0,98862.0,5676403.0,57.4,M,2060
29.0,0.00057,98835.0,56.0,98807.0,5577540.0,56.43,M,2060
30.0,0.00059,98779.0,58.0,98750.0,5478733.0,55.46,M,2060
31.0,0.00061,98721.0,60.0,98691.0,5379983.0,54.5,M,2060
32.0,0.00064,98661.0,63.0,98630.0,5281292.0,53.53,M,2060
33.0,0.00068,98598.0,67.0,98565.0,5182663.0,52.56,M,2060
